ID,feature1,feature2,feature3,feature4,feature5,Target
126,2.1904556258099785,0.07234808688392391,-2.8598874220308845,-0.5057467042619367,Yes,-53871.79435778739
127,-0.9905363251306883,-4.584271409496079,,-1.0589075870566005,No,-922681.4309471432
128,-0.5662977296027719,-3.5165679903791114,-0.24886194670865613,1.4816634024625988,Yes,-75095.73642630148
129,0.09965136508764122,4.866301229588469,-1.2645313681640729,1.9625871905307948,Yes,1387039.9008818828
130,,4.6511869643604555,2.4004990980988845,0.0036956718478473255,Yes,1113616.2021649778
131,-1.5506634310661327,-4.950600190655904,-2.3031662387968463,1.0114630354083562,No,-1459484.1610805641
132,0.06856297480602733,,2.7355129737319155,1.341475915530881,,875906.0636155946
133,-1.0623037137261049,1.3911993781550036,-1.116199695735883,-0.742484232538384,Yes,-83077.45440307226
134,0.4735924306351816,3.679182945200221,2.330422033852088,-0.4853058353678683,Yes,237573.78459571296
135,-0.9194242342338032,-0.4526014436614094,0.6176572588767693,1.230874513154735,Yes,-3185.780284313396
136,1.5499344050175394,0.15596028579250287,1.9602441584489245,1.6850142787085094,No,-33065.975218563035
137,-0.7832532923362371,-0.11153419743079773,2.9040789792627857,0.5628808601743548,Yes,10099.509835429226
138,-0.3220615162056756,1.6686425754610434,-1.2695673730875257,-0.8798143535020543,No,57506.11380245303
139,0.8135172173696698,-3.603487452436871,2.766812912445558,1.9870611116994412,No,-135532.9425688728
140,,,-0.6631086305854779,-0.5309708978119645,No,-1116922.8488742334
141,0.22745993460412942,-1.9207005840880909,-0.6869285715784663,-0.33513778117145177,Yes,42562.17316269151
142,1.307142754282428,2.0468076273664675,-0.9576773744729659,0.34233783448962146,,-35081.67861579564
143,-1.6074832345612275,-2.9814654787705166,0.2484456440855114,1.5541604207147741,Yes,-30918.39916339823
144,0.1846338585323042,1.7343243332491731,-2.0751297409290776,0.8539759765522237,Yes,-17192.88185936274
145,0.25988279424842353,4.699120461072704,0.3222689121480671,0.41486550036191044,No,1049511.789841878
146,0.7818228717773104,-4.060992842105816,0.2502288744600243,0.4632885301181062,No,-336421.21824236086
147,-1.236950710878082,1.7260211822512623,1.57141087562922,0.04351466864346608,Yes,-61455.99450577448
148,-1.3204566130842763,-0.5624978069542887,2.0018997716255136,0.5581395145185063,Yes,116757.98271221099
149,0.5219415656168976,3.681422543775053,-0.35735189812545576,-2.529560077694303,No,83232.85237911405
150,0.29698467323318606,-3.228502105526141,-1.1860005038910375,-0.29660745906979835,Yes,-112584.27290818203
151,,1.9262595222616454,-1.4439906160974332,0.241321934916781,No,24310.4088045631
152,0.3464482094969757,,-1.8322569797707684,-1.151014083619507,No,141232.10596485157
153,-0.6800247215784908,4.446142194740233,-2.6541145068058505,0.38632331781156,Yes,715376.748661145
154,0.23225369716100355,1.8324802828964586,-0.9453121269917197,-0.20447122098612153,No,-1967.0055156392414
155,0.29307247329868125,-0.02825235991572672,-1.3785138472153005,1.75547569831549,Yes,24644.255073271674
156,-0.7143514180263678,1.1784724020121384,2.7985043151984446,1.5730197252148563,No,-13782.90566366443
157,1.8657745111447566,3.6890498447871813,0.34625295750026375,-0.46580556911816284,No,278967.47265432926
158,0.4738329209117875,0.7060974663882966,-0.9163377658169547,-0.15083771156669531,Yes,50385.73859728953
159,-1.1913034972026486,-4.696129403031631,0.4828056059621759,-0.0739475656083926,No,-1005271.3889492535
160,0.6565536086338297,4.309486955069778,-2.1648197919258267,-0.4516594761596227,,521819.84071746666
161,-0.9746816702273214,1.8952675103156116,,0.19502498402812674,Yes,-2898.26796258453
162,0.787084603742452,1.7651338577724651,0.7574059285263832,-0.7582820688875902,,-16893.651235346293
163,1.158595579007404,-2.8432484760228283,-0.0666130092452919,,Yes,-91850.75543414339
164,-0.8206823183517105,1.5888547023265716,-0.5893271960740547,0.6227112239002686,Yes,22170.154847392183
165,0.9633761292443218,-1.0613559434584152,2.9630903333981893,,Yes,-32277.39835859346
166,0.4127809269364983,1.5123297704149206,2.2818885728935623,-0.8043157596599924,Yes,39739.19047087411
167,0.82206015999449,-3.934069696920093,0.7404357489566404,0.8953554307625996,Yes,-370415.4834278069
168,1.8967929826539474,1.5784530460303605,,-0.6315777291653314,Yes,103710.0156405817
169,-0.2453881160028705,4.994137257706665,0.7239628789475043,0.2531652380379812,,1573556.7289191321
170,-0.7537361643574896,-4.51787961139444,-1.7921273530654005,0.820344012612456,No,-793505.958142185
171,-0.8895144296255233,4.7717418422131725,,-0.03361256470371301,No,1230590.9597165717
172,-0.8158102849654383,-0.9309203927712941,-2.763242802654604,0.4547409121411344,Yes,-34245.739251647195
173,-0.0771017094141042,3.7075345033725924,-0.14672377507903978,-0.5164296438875717,Yes,253466.2312184929
174,0.3411519748166439,2.823854840582735,0.2581475037459793,-0.19646658342809717,Yes,-43658.68157163492
175,0.27669079933001905,0.6701626098666775,-1.6335015833807425,-0.20585943088034037,No,87163.60982801329
176,0.8271832490360238,2.3844920925132653,2.7841730829930826,-0.7465783465402389,,10100.510674761967
177,0.01300189187790702,,2.4567276656234522,-0.1767741631157821,Yes,198076.37959705445
178,1.4535340771573169,-0.9585967834896705,1.3328594127354352,-1.5486182988637467,Yes,-17963.789553658837
179,-0.2646568332379561,-1.729668384367613,0.20031977259217548,-0.4911537471421047,No,47597.38715965803
180,2.720169166589619,1.6759338556358472,2.2198149578861095,-0.28487549336967083,Yes,-34273.95498195797
181,0.6256673477650062,3.078459419412585,-2.2160859370592227,-0.2561797524953801,Yes,10110.563156231896
182,-0.8571575564162826,2.622851347766158,1.7430587656493097,-0.24149744587077882,No,4677.618925252971
183,-1.0708924980611123,2.978136488586345,-2.25107511619891,,No,-26950.82484441994
184,0.4824724152431853,-0.6441668518706702,1.765263975296433,0.4794415180860639,Yes,109276.79394805295
185,-0.2234627853258509,3.1783421617502157,-1.3453945904918583,0.8745170741325226,Yes,34872.43192273749
186,0.714000494092092,-3.7979094462939154,2.2625434861091334,,,-189341.7638631123
187,0.47323762457354485,0.44489097960849566,2.664252562952387,-1.2032008553891445,Yes,12585.969408585843
188,-0.07282891265687277,-4.942413395018784,-2.107224183569306,-1.042044412243103,Yes,-1571780.2477546362
189,-0.846793718068405,-1.7541417009972973,,-0.48720292119492714,Yes,-1411.4719910370623
190,,-1.335384651286021,2.885924268976111,-0.3519213178165091,Yes,46922.37082822498
191,-0.4465149520670211,-1.038273083907446,-0.09955538416112031,-0.7699960661974573,Yes,-11319.476643257089
192,0.8563987943234723,1.9546720668986222,2.181285135087271,-1.2961166642498945,No,73929.93435176223
193,0.21409374413020396,-1.1144189872965429,0.5323891327879191,-0.4561208274741882,Yes,61276.997651237856
194,-1.245738778711988,-0.513063773774693,-0.7480205524823891,0.18142662011397137,Yes,55156.13067893765
195,0.173180925851182,-2.624558691256725,-1.2852986668447788,,No,-45561.26260917678
196,0.3853173797288368,-1.2674820837065992,-1.7806614534834764,-0.5574230531083212,No,-64911.8334269814
197,,-2.7273037273684855,1.5707891482661829,-0.41299782214343406,No,-60353.028869284026
198,0.1537251059455279,-4.268040762315564,-0.6807569590618328,-0.9266983088473107,No,-529887.181051921
199,0.058208718445999896,1.0344859338137793,0.06765277320450691,-0.03143917037477642,Yes,32793.41261362737
200,-1.142970297830623,1.6821279855501627,-0.04604711999290867,-0.8484286341908146,No,-129524.36318297607
201,0.3577873603482833,1.1949034600961452,0.4636741753987872,0.5731278132412001,No,-404.9927910813001
202,0.5607845263682344,-0.36505956199427647,2.193462873747313,-1.7858664919341112,,9494.687032347128
203,1.083051243175277,-1.202142198207702,,-0.3596296724524624,No,-16711.150862444494
204,1.053802052034903,3.633336495718252,-0.5544947485570981,0.3011073391917421,,253117.11390111383
205,-1.377669367957091,0.19081785136218077,1.9651135326378188,0.18383451632250436,No,25317.59660482789
206,-0.9378250399151228,-0.20818122370268988,1.5871667679283057,2.6930336639804966,Yes,78641.46519828083
207,0.5150352672086598,-4.743579341935643,0.44117370873343953,0.34980002456790754,No,-1147739.4496377031
208,0.5137859509122088,-1.5875217237384365,2.736282861671599,-1.0040545968420103,,55761.78016756385
209,0.5150476863060479,-1.1980438121414294,-1.7971529068295833,-0.09546424708907303,No,98075.57226461076
210,3.852731490654721,-1.0117721910309951,-2.3444147381422713,-1.7762463334664518,Yes,78724.24237929926
211,0.570890510693167,0.8017236922733231,2.1237718017325324,-0.08059974929676088,No,-65538.75162702994
212,,0.3360254672687848,-0.36510110019750996,-0.8330560570007587,Yes,-15222.632018880939
213,0.9540017634932023,1.0790509279344462,2.0818131252423626,0.9153902755601617,Yes,-20668.25562109056
214,0.651391251305798,2.6488326154212825,2.35854123117249,-0.5495402745955349,Yes,48629.366577385386
215,-0.3152692446403456,3.1298573871609356,-2.6252544382855714,-0.11676591579524663,Yes,103051.41911447905
216,0.7589692204932674,2.181230762264944,,-0.6355578414044034,No,-45383.26719128007
217,-0.7728252145375718,4.555236959549347,-0.3100856677834667,1.7388513518533313,Yes,858862.357764058
218,-0.23681860674000887,-4.817674173236384,0.06259493402539329,-0.3212427661179117,No,-1386072.6013541222
219,-0.48536354782910346,-3.0422201431645393,0.7595550665592614,1.8325570434792018,Yes,35956.96970284238
220,,-4.924371250218579,2.5582956403805204,0.8141517621182666,Yes,-1505199.6562875407
221,2.3146585666735087,1.4747471415460298,-2.8853034334214156,0.48206672733538614,Yes,3702.3466561231244
222,-1.867265192591748,3.9803054894998695,-0.1389391900930974,0.3687331473175197,Yes,313888.54880008055
223,0.6862601903745135,-2.5651770342370073,,0.39379729821625153,Yes,53480.40443598502
224,-1.6127158711896517,4.2703454479630665,1.336241746189371,-1.92767257934561,Yes,373625.7023448888
225,-0.47193186578943347,-4.397326097104392,1.1551945892226474,-0.2788833941507565,No,-668517.4717966381
226,1.088950596967366,4.3443602680551425,-2.193389223551269,0.8451579711843216,Yes,607107.4420094832
227,0.06428001909546277,-1.4837731276036559,-1.2036264697699126,-0.04889718347410554,Yes,-27545.1358848103
228,-1.0777447779293061,-3.985791715507835,-0.8477068474979195,-1.405189846803575,Yes,-231893.5036394791
229,-0.7153037092599682,-0.14128240813674342,1.8266232460770304,-0.05240445057746945,No,-53257.00459283707
230,0.6795977489346758,-2.432234322794921,-1.3274407655126819,1.7041055162554912,,35786.541850962676
231,-0.7303666317171367,-2.1512709803807715,-1.735770216796781,1.2468917155347194,No,16933.58486750603
232,,-1.9271003507371343,2.744688114228577,-0.062004009366031745,Yes,73680.56597539892
233,0.045571839903813784,3.030258978326634,-2.9468202893191866,0.9514492770580866,Yes,9295.617942775061
234,-0.6516003476058171,0.3916127667525444,2.9869251340918694,-0.36650702036805183,,-43977.50201709834
235,2.1439440893253257,-1.8869230084399637,1.0609277931443737,-1.703871586826719,Yes,64024.22169744393
236,0.6339190223180112,1.1033378331091832,1.9708157966947022,-0.9244659881295544,Yes,25582.578019838464
237,-2.025142586657607,2.1615067422319356,-1.232283621922841,1.5628887685081978,Yes,-88071.82197296385
238,0.18645431476942764,-2.2737599926646626,-2.91410833399764,,Yes,-38920.93293911102
239,-0.661786464768388,-0.8645089847464851,,,Yes,23189.748608094058
240,0.852433334796224,-3.7811390666305247,,-0.29983819627488056,No,-181674.47712775203
241,-0.7925207384327007,-3.188506504653197,1.4428567917211144,1.904136589573007,Yes,-111066.45618692295
242,-0.11473644146689901,,-2.1428982761949684,1.6259589153620633,No,-173550.93819154485
243,0.5049872789804571,-3.1856165230437306,1.520567533541815,,Yes,-38447.06733956896
244,0.8657551941701215,0.25163383667060124,1.6135366926458463,-0.1590452104000513,Yes,-73241.08742025062
245,-1.2002964070557762,2.0904626172243272,0.9512430940203291,,,-117394.3723602297
246,-0.3345012358409484,-3.9312307690525614,1.5966955967735172,-1.5166425494207911,Yes,-474637.2909228004
247,-0.4749453111609562,0.6731221962890359,2.075528638066393,1.4769344261182744,No,48863.42988354113
248,-0.6533292325737119,-2.4343721629863624,0.6816246854247505,-1.167779551267935,No,-2884.939982820215
249,1.7654542402810969,4.629268752375799,-2.4683717161819256,0.2167755637626291,Yes,943361.8002496877
250,0.40498171096095553,-0.16454353280075296,-0.07423314199673481,-1.097302527632844,,83371.56511016776
251,-1.2608839543350452,3.059925497751582,-2.53410399197037,-0.5888668267386961,Yes,91064.39468669455
252,0.9178619470547761,0.5022654215626172,-0.554741813805415,-0.8372624310497003,No,97014.9910415097
253,2.1221561970126332,-4.565874671451809,-0.5573610652462344,-0.6078752606758179,Yes,-952199.7794165391
254,1.0324652605511468,1.3315137559402235,-2.6039409351585503,-0.5391227031489786,No,-1897.0813860258288
255,-1.5193699659540134,4.51403342206657,-0.9070767961831239,-0.5482687949250771,Yes,705082.0897432673
256,-0.48423407286625136,1.0161182014633123,-2.334011407252111,0.8333339117803071,No,-13732.684350095766
257,1.2669111491866227,3.191888594267901,1.8494112600553327,-1.10486279306252,No,56027.33867728775
258,-0.7076694656187807,3.8420646334840782,2.6861281557868244,0.22054142701386686,,297229.08966696553
259,0.44381942814622843,-2.7192022805106753,-2.5661011484523684,1.2179591523055584,,-20295.65629587764
260,0.7746340534293368,-2.8795516009177335,2.7306912437502087,-0.513196364513396,No,3005.1972755074457
261,-0.926930471578083,1.1098098885099175,0.1354595960204712,-0.7179188907476018,No,42271.37613710497
262,-0.05952535606180008,-0.8897153019329531,,,Yes,129338.88322861047
263,-3.2412673400690726,3.398613028667203,-2.538827548343019,1.1797252083607102,Yes,91135.8260684892
264,-1.0243876413342898,4.000231233980111,0.0037456084225069297,0.1941076309533577,Yes,287818.36783581245
265,-0.2525681513931603,-1.465786206972819,1.7670932669444923,-0.5312142946075985,Yes,14481.04755874717
266,-1.2477831819648495,-2.6312944102551796,1.2425188636001891,0.48387665118803974,Yes,-66451.84613261459
267,1.6324113039316352,2.805255152438618,-2.698643931216157,-1.1022921498364233,No,117718.13120115895
268,-1.4301413779606327,-2.251939644518639,-2.562588987792579,0.681359510442948,Yes,-23127.58720461885
269,-0.44004448669698376,3.2261431851367846,-0.5827603042041773,0.4086073077017676,No,42499.83913575462
270,0.13074057728609134,-0.7626174635123721,-1.2282570357123404,-0.3078084711388841,Yes,-28286.54021124638
271,1.4412732890661155,1.6754989929147044,-1.605694061663713,,Yes,43919.88224292191
272,-1.4358621511794394,-4.044646861653318,-1.3139730065477184,-0.8866809222834573,No,-381234.3643481008
273,1.1631637521549596,1.2385932467657303,1.8208964597813075,0.5348173363459102,No,-38407.17510956677
274,0.010233061019587049,-0.4823232126277084,2.5753683217911236,1.2289805024890619,No,99966.60339724633
275,-0.9815086510479509,0.8660846317547408,-0.5693838328346015,-0.6373077470287948,No,-51377.17963677502
276,0.46210347426327075,-3.319857922551366,2.4366660127949826,0.45838670355148425,Yes,-91127.55549063714
277,0.19905969557347003,2.368737449441821,-1.0710257925127082,-2.0870270186020687,No,47973.30972440492
278,-0.6002168771587947,3.627970775432285,-0.14137808193725032,-0.5846177306571996,Yes,75891.4516918129
279,0.06980208499001891,-2.8326019990922435,-1.6438260131040017,-0.031058932870901952,Yes,-1849.846808413833
280,-0.3853135968617602,-4.042854444798383,0.8428562530550638,-0.9096834169818336,Yes,-433941.0918397792
281,0.11351734525124804,-4.763614139536636,2.8738866910488534,-0.936506374789596,Yes,-1119358.6541697958
282,0.6621306745210467,1.4197150044326605,0.6209585762602718,-0.6677795564688862,Yes,-57521.111374269436
283,1.586016816145352,,-0.8531154953187068,0.29219272832637316,,41623.37567376037
284,-1.237815498826849,0.4669741271407002,0.8869046759431702,-0.1873290184063747,,66373.7942235615
285,2.1330333746562666,-2.6805290388402456,-2.2624759292076746,-2.238231233324972,Yes,30874.935318377695
